country,doc_id,document_url,downloaded_at,evaluation_type,executive_summary,file_path,implementing_partners,language,page_count,publication_year,region,sdg_tags,source,thematic_area,title
Kenya,UNDP-EVAL-20240432,https://erc.undp.org/api/documents/432/pdf,2025-11-19T15:45:47.128207,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 432 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2022/undp_eval_20240432_Evaluation_432__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,72,2022,Africa,SDG8|SDG13|SDG1,UNDP ERC,Climate Action,Evaluation 432: Climate & Resilience Project - Year 2022
Tanzania,UNDP-EVAL-20240433,https://erc.undp.org/api/documents/433/pdf,2025-11-19T15:45:47.139566,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 433 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2021/undp_eval_20240433_Evaluation_433__Climate___Resi.pdf,UNDP|Government Agency,en,73,2021,Africa,SDG9|SDG14|SDG2,UNDP ERC,Governance,Evaluation 433: Climate & Resilience Project - Year 2021
Uganda,UNDP-EVAL-20240434,https://erc.undp.org/api/documents/434/pdf,2025-11-19T15:45:47.151522,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 434 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240434_Evaluation_434__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,74,2020,Africa,SDG10|SDG15|SDG3,UNDP ERC,Gender Equality,Evaluation 434: Climate & Resilience Project - Year 2020
Ethiopia,UNDP-EVAL-20240435,https://erc.undp.org/api/documents/435/pdf,2025-11-19T15:45:47.163150,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 435 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2019/undp_eval_20240435_Evaluation_435__Climate___Resi.pdf,UNDP|Government Agency,en,75,2019,Africa,SDG11|SDG16|SDG4,UNDP ERC,Resilience,Evaluation 435: Climate & Resilience Project - Year 2019
Nigeria,UNDP-EVAL-20240436,https://erc.undp.org/api/documents/436/pdf,2025-11-19T15:45:47.175246,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 436 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240436_Evaluation_436__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,76,2018,Africa,SDG12|SDG17|SDG5,UNDP ERC,Environment,Evaluation 436: Climate & Resilience Project - Year 2018
Ghana,UNDP-EVAL-20240437,https://erc.undp.org/api/documents/437/pdf,2025-11-19T15:45:47.187051,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 437 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2017/undp_eval_20240437_Evaluation_437__Climate___Resi.pdf,UNDP|Government Agency,en,77,2017,Africa,SDG13|SDG1|SDG6,UNDP ERC,Economic Development,Evaluation 437: Climate & Resilience Project - Year 2017
Senegal,UNDP-EVAL-20240438,https://erc.undp.org/api/documents/438/pdf,2025-11-19T15:45:47.198779,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 438 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240438_Evaluation_438__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,78,2016,Africa,SDG14|SDG2|SDG7,UNDP ERC,Climate Action,Evaluation 438: Climate & Resilience Project - Year 2016
Bangladesh,UNDP-EVAL-20240439,https://erc.undp.org/api/documents/439/pdf,2025-11-19T15:45:47.209664,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 439 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2015/undp_eval_20240439_Evaluation_439__Climate___Resi.pdf,UNDP|Government Agency,en,79,2015,Asia,SDG15|SDG3|SDG8,UNDP ERC,Governance,Evaluation 439: Climate & Resilience Project - Year 2015
India,UNDP-EVAL-20240440,https://erc.undp.org/api/documents/440/pdf,2025-11-19T15:45:47.221481,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 440 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2024/undp_eval_20240440_Evaluation_440__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,80,2024,Asia,SDG16|SDG4|SDG9,UNDP ERC,Gender Equality,Evaluation 440: Climate & Resilience Project - Year 2024
Vietnam,UNDP-EVAL-20240441,https://erc.undp.org/api/documents/441/pdf,2025-11-19T15:45:47.232444,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 441 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2023/undp_eval_20240441_Evaluation_441__Climate___Resi.pdf,UNDP|Government Agency,en,81,2023,Asia,SDG17|SDG5|SDG10,UNDP ERC,Resilience,Evaluation 441: Climate & Resilience Project - Year 2023
Brazil,UNDP-EVAL-20240442,https://erc.undp.org/api/documents/442/pdf,2025-11-19T15:45:47.244133,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 442 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2022/undp_eval_20240442_Evaluation_442__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,82,2022,Americas,SDG1|SDG6|SDG11,UNDP ERC,Environment,Evaluation 442: Climate & Resilience Project - Year 2022
Colombia,UNDP-EVAL-20240443,https://erc.undp.org/api/documents/443/pdf,2025-11-19T15:45:47.254877,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 443 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2021/undp_eval_20240443_Evaluation_443__Climate___Resi.pdf,UNDP|Government Agency,en,83,2021,Americas,SDG2|SDG7|SDG12,UNDP ERC,Economic Development,Evaluation 443: Climate & Resilience Project - Year 2021
Kenya,UNDP-EVAL-20240444,https://erc.undp.org/api/documents/444/pdf,2025-11-19T15:45:47.265753,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 444 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240444_Evaluation_444__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,84,2020,Africa,SDG3|SDG8|SDG13,UNDP ERC,Climate Action,Evaluation 444: Climate & Resilience Project - Year 2020
Tanzania,UNDP-EVAL-20240445,https://erc.undp.org/api/documents/445/pdf,2025-11-19T15:45:47.276775,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 445 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2019/undp_eval_20240445_Evaluation_445__Climate___Resi.pdf,UNDP|Government Agency,en,85,2019,Africa,SDG4|SDG9|SDG14,UNDP ERC,Governance,Evaluation 445: Climate & Resilience Project - Year 2019
Uganda,UNDP-EVAL-20240446,https://erc.undp.org/api/documents/446/pdf,2025-11-19T15:45:47.288371,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 446 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240446_Evaluation_446__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,86,2018,Africa,SDG5|SDG10|SDG15,UNDP ERC,Gender Equality,Evaluation 446: Climate & Resilience Project - Year 2018
Ethiopia,UNDP-EVAL-20240447,https://erc.undp.org/api/documents/447/pdf,2025-11-19T15:45:47.299985,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 447 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2017/undp_eval_20240447_Evaluation_447__Climate___Resi.pdf,UNDP|Government Agency,en,87,2017,Africa,SDG6|SDG11|SDG16,UNDP ERC,Resilience,Evaluation 447: Climate & Resilience Project - Year 2017
Nigeria,UNDP-EVAL-20240448,https://erc.undp.org/api/documents/448/pdf,2025-11-19T15:45:47.311680,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 448 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240448_Evaluation_448__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,88,2016,Africa,SDG7|SDG12|SDG17,UNDP ERC,Environment,Evaluation 448: Climate & Resilience Project - Year 2016
Ghana,UNDP-EVAL-20240449,https://erc.undp.org/api/documents/449/pdf,2025-11-19T15:45:47.323441,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 449 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2015/undp_eval_20240449_Evaluation_449__Climate___Resi.pdf,UNDP|Government Agency,en,89,2015,Africa,SDG8|SDG13|SDG1,UNDP ERC,Economic Development,Evaluation 449: Climate & Resilience Project - Year 2015
Senegal,UNDP-EVAL-20240450,https://erc.undp.org/api/documents/450/pdf,2025-11-19T15:45:47.335384,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 450 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2024/undp_eval_20240450_Evaluation_450__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,90,2024,Africa,SDG9|SDG14|SDG2,UNDP ERC,Climate Action,Evaluation 450: Climate & Resilience Project - Year 2024
Bangladesh,UNDP-EVAL-20240451,https://erc.undp.org/api/documents/451/pdf,2025-11-19T15:45:47.347191,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 451 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2023/undp_eval_20240451_Evaluation_451__Climate___Resi.pdf,UNDP|Government Agency,en,91,2023,Asia,SDG10|SDG15|SDG3,UNDP ERC,Governance,Evaluation 451: Climate & Resilience Project - Year 2023
India,UNDP-EVAL-20240452,https://erc.undp.org/api/documents/452/pdf,2025-11-19T15:45:47.358279,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 452 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2022/undp_eval_20240452_Evaluation_452__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,92,2022,Asia,SDG11|SDG16|SDG4,UNDP ERC,Gender Equality,Evaluation 452: Climate & Resilience Project - Year 2022
Vietnam,UNDP-EVAL-20240453,https://erc.undp.org/api/documents/453/pdf,2025-11-19T15:45:47.369884,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 453 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2021/undp_eval_20240453_Evaluation_453__Climate___Resi.pdf,UNDP|Government Agency,en,93,2021,Asia,SDG12|SDG17|SDG5,UNDP ERC,Resilience,Evaluation 453: Climate & Resilience Project - Year 2021
Brazil,UNDP-EVAL-20240454,https://erc.undp.org/api/documents/454/pdf,2025-11-19T15:45:47.381862,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 454 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2020/undp_eval_20240454_Evaluation_454__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,94,2020,Americas,SDG13|SDG1|SDG6,UNDP ERC,Environment,Evaluation 454: Climate & Resilience Project - Year 2020
Colombia,UNDP-EVAL-20240455,https://erc.undp.org/api/documents/455/pdf,2025-11-19T15:45:47.393840,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 455 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2019/undp_eval_20240455_Evaluation_455__Climate___Resi.pdf,UNDP|Government Agency,en,95,2019,Americas,SDG14|SDG2|SDG7,UNDP ERC,Economic Development,Evaluation 455: Climate & Resilience Project - Year 2019
Kenya,UNDP-EVAL-20240456,https://erc.undp.org/api/documents/456/pdf,2025-11-19T15:45:47.405768,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 456 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2018/undp_eval_20240456_Evaluation_456__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,96,2018,Africa,SDG15|SDG3|SDG8,UNDP ERC,Climate Action,Evaluation 456: Climate & Resilience Project - Year 2018
Tanzania,UNDP-EVAL-20240457,https://erc.undp.org/api/documents/457/pdf,2025-11-19T15:45:47.417702,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 457 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2017/undp_eval_20240457_Evaluation_457__Climate___Resi.pdf,UNDP|Government Agency,en,97,2017,Africa,SDG16|SDG4|SDG9,UNDP ERC,Governance,Evaluation 457: Climate & Resilience Project - Year 2017
Uganda,UNDP-EVAL-20240458,https://erc.undp.org/api/documents/458/pdf,2025-11-19T15:45:47.429480,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 458 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240458_Evaluation_458__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,98,2016,Africa,SDG17|SDG5|SDG10,UNDP ERC,Gender Equality,Evaluation 458: Climate & Resilience Project - Year 2016
Ethiopia,UNDP-EVAL-20240459,https://erc.undp.org/api/documents/459/pdf,2025-11-19T15:45:47.441556,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 459 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2015/undp_eval_20240459_Evaluation_459__Climate___Resi.pdf,UNDP|Government Agency,en,99,2015,Africa,SDG1|SDG6|SDG11,UNDP ERC,Resilience,Evaluation 459: Climate & Resilience Project - Year 2015
Nigeria,UNDP-EVAL-20240460,https://erc.undp.org/api/documents/460/pdf,2025-11-19T15:45:47.453242,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 460 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2024/undp_eval_20240460_Evaluation_460__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,100,2024,Africa,SDG2|SDG7|SDG12,UNDP ERC,Environment,Evaluation 460: Climate & Resilience Project - Year 2024
Ghana,UNDP-EVAL-20240461,https://erc.undp.org/api/documents/461/pdf,2025-11-19T15:45:47.465110,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 461 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2023/undp_eval_20240461_Evaluation_461__Climate___Resi.pdf,UNDP|Government Agency,en,101,2023,Africa,SDG3|SDG8|SDG13,UNDP ERC,Economic Development,Evaluation 461: Climate & Resilience Project - Year 2023
Senegal,UNDP-EVAL-20240462,https://erc.undp.org/api/documents/462/pdf,2025-11-19T15:45:47.476844,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 462 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2022/undp_eval_20240462_Evaluation_462__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,102,2022,Africa,SDG4|SDG9|SDG14,UNDP ERC,Climate Action,Evaluation 462: Climate & Resilience Project - Year 2022
Bangladesh,UNDP-EVAL-20240463,https://erc.undp.org/api/documents/463/pdf,2025-11-19T15:45:47.488631,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 463 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2021/undp_eval_20240463_Evaluation_463__Climate___Resi.pdf,UNDP|Government Agency,en,103,2021,Asia,SDG5|SDG10|SDG15,UNDP ERC,Governance,Evaluation 463: Climate & Resilience Project - Year 2021
India,UNDP-EVAL-20240464,https://erc.undp.org/api/documents/464/pdf,2025-11-19T15:45:47.500737,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 464 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2020/undp_eval_20240464_Evaluation_464__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,104,2020,Asia,SDG6|SDG11|SDG16,UNDP ERC,Gender Equality,Evaluation 464: Climate & Resilience Project - Year 2020
Vietnam,UNDP-EVAL-20240465,https://erc.undp.org/api/documents/465/pdf,2025-11-19T15:45:47.512435,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 465 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2019/undp_eval_20240465_Evaluation_465__Climate___Resi.pdf,UNDP|Government Agency,en,105,2019,Asia,SDG7|SDG12|SDG17,UNDP ERC,Resilience,Evaluation 465: Climate & Resilience Project - Year 2019
Brazil,UNDP-EVAL-20240466,https://erc.undp.org/api/documents/466/pdf,2025-11-19T15:45:47.524314,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 466 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2018/undp_eval_20240466_Evaluation_466__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,106,2018,Americas,SDG8|SDG13|SDG1,UNDP ERC,Environment,Evaluation 466: Climate & Resilience Project - Year 2018
Colombia,UNDP-EVAL-20240467,https://erc.undp.org/api/documents/467/pdf,2025-11-19T15:45:47.536181,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 467 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2017/undp_eval_20240467_Evaluation_467__Climate___Resi.pdf,UNDP|Government Agency,en,107,2017,Americas,SDG9|SDG14|SDG2,UNDP ERC,Economic Development,Evaluation 467: Climate & Resilience Project - Year 2017
Kenya,UNDP-EVAL-20240468,https://erc.undp.org/api/documents/468/pdf,2025-11-19T15:45:47.547034,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 468 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2016/undp_eval_20240468_Evaluation_468__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,108,2016,Africa,SDG10|SDG15|SDG3,UNDP ERC,Climate Action,Evaluation 468: Climate & Resilience Project - Year 2016
Tanzania,UNDP-EVAL-20240469,https://erc.undp.org/api/documents/469/pdf,2025-11-19T15:45:47.558061,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 469 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2015/undp_eval_20240469_Evaluation_469__Climate___Resi.pdf,UNDP|Government Agency,en,109,2015,Africa,SDG11|SDG16|SDG4,UNDP ERC,Governance,Evaluation 469: Climate & Resilience Project - Year 2015
Uganda,UNDP-EVAL-20240470,https://erc.undp.org/api/documents/470/pdf,2025-11-19T15:45:47.569863,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 470 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2024/undp_eval_20240470_Evaluation_470__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,110,2024,Africa,SDG12|SDG17|SDG5,UNDP ERC,Gender Equality,Evaluation 470: Climate & Resilience Project - Year 2024
Ethiopia,UNDP-EVAL-20240471,https://erc.undp.org/api/documents/471/pdf,2025-11-19T15:45:47.581887,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 471 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2023/undp_eval_20240471_Evaluation_471__Climate___Resi.pdf,UNDP|Government Agency,en,111,2023,Africa,SDG13|SDG1|SDG6,UNDP ERC,Resilience,Evaluation 471: Climate & Resilience Project - Year 2023
Nigeria,UNDP-EVAL-20240472,https://erc.undp.org/api/documents/472/pdf,2025-11-19T15:45:47.593872,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 472 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2022/undp_eval_20240472_Evaluation_472__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,112,2022,Africa,SDG14|SDG2|SDG7,UNDP ERC,Environment,Evaluation 472: Climate & Resilience Project - Year 2022
Ghana,UNDP-EVAL-20240473,https://erc.undp.org/api/documents/473/pdf,2025-11-19T15:45:47.605904,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 473 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2021/undp_eval_20240473_Evaluation_473__Climate___Resi.pdf,UNDP|Government Agency,en,113,2021,Africa,SDG15|SDG3|SDG8,UNDP ERC,Economic Development,Evaluation 473: Climate & Resilience Project - Year 2021
Senegal,UNDP-EVAL-20240474,https://erc.undp.org/api/documents/474/pdf,2025-11-19T15:45:47.617639,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 474 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240474_Evaluation_474__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,114,2020,Africa,SDG16|SDG4|SDG9,UNDP ERC,Climate Action,Evaluation 474: Climate & Resilience Project - Year 2020
Bangladesh,UNDP-EVAL-20240475,https://erc.undp.org/api/documents/475/pdf,2025-11-19T15:45:47.629472,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 475 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2019/undp_eval_20240475_Evaluation_475__Climate___Resi.pdf,UNDP|Government Agency,en,115,2019,Asia,SDG17|SDG5|SDG10,UNDP ERC,Governance,Evaluation 475: Climate & Resilience Project - Year 2019
India,UNDP-EVAL-20240476,https://erc.undp.org/api/documents/476/pdf,2025-11-19T15:45:47.641286,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 476 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2018/undp_eval_20240476_Evaluation_476__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,116,2018,Asia,SDG1|SDG6|SDG11,UNDP ERC,Gender Equality,Evaluation 476: Climate & Resilience Project - Year 2018
Vietnam,UNDP-EVAL-20240477,https://erc.undp.org/api/documents/477/pdf,2025-11-19T15:45:47.653373,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 477 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Asia/2017/undp_eval_20240477_Evaluation_477__Climate___Resi.pdf,UNDP|Government Agency,en,117,2017,Asia,SDG2|SDG7|SDG12,UNDP ERC,Resilience,Evaluation 477: Climate & Resilience Project - Year 2017
Brazil,UNDP-EVAL-20240478,https://erc.undp.org/api/documents/478/pdf,2025-11-19T15:45:47.665088,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 478 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2016/undp_eval_20240478_Evaluation_478__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,118,2016,Americas,SDG3|SDG8|SDG13,UNDP ERC,Environment,Evaluation 478: Climate & Resilience Project - Year 2016
Colombia,UNDP-EVAL-20240479,https://erc.undp.org/api/documents/479/pdf,2025-11-19T15:45:47.675925,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 479 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Americas/2015/undp_eval_20240479_Evaluation_479__Climate___Resi.pdf,UNDP|Government Agency,en,119,2015,Americas,SDG4|SDG9|SDG14,UNDP ERC,Economic Development,Evaluation 479: Climate & Resilience Project - Year 2015
Kenya,UNDP-EVAL-20240480,https://erc.undp.org/api/documents/480/pdf,2025-11-19T15:45:47.686809,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 480 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2024/undp_eval_20240480_Evaluation_480__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,40,2024,Africa,SDG5|SDG10|SDG15,UNDP ERC,Climate Action,Evaluation 480: Climate & Resilience Project - Year 2024
Tanzania,UNDP-EVAL-20240481,https://erc.undp.org/api/documents/481/pdf,2025-11-19T15:45:47.697958,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 481 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2023/undp_eval_20240481_Evaluation_481__Climate___Resi.pdf,UNDP|Government Agency,en,41,2023,Africa,SDG6|SDG11|SDG16,UNDP ERC,Governance,Evaluation 481: Climate & Resilience Project - Year 2023
Uganda,UNDP-EVAL-20240482,https://erc.undp.org/api/documents/482/pdf,2025-11-19T15:45:47.709765,project,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 482 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2022/undp_eval_20240482_Evaluation_482__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,42,2022,Africa,SDG7|SDG12|SDG17,UNDP ERC,Gender Equality,Evaluation 482: Climate & Resilience Project - Year 2022
Ethiopia,UNDP-EVAL-20240483,https://erc.undp.org/api/documents/483/pdf,2025-11-19T15:45:47.721607,outcome,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 483 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2021/undp_eval_20240483_Evaluation_483__Climate___Resi.pdf,UNDP|Government Agency,en,43,2021,Africa,SDG8|SDG13|SDG1,UNDP ERC,Resilience,Evaluation 483: Climate & Resilience Project - Year 2021
Nigeria,UNDP-EVAL-20240484,https://erc.undp.org/api/documents/484/pdf,2025-11-19T15:45:47.732832,thematic,This evaluation examines the outcomes of development initiatives in the region. Key findings include improved capacity in 484 focus areas. Recommendations emphasize sustainability and local engagement.,/home/user/evidence-ai/data/raw/undp/documents/Africa/2020/undp_eval_20240484_Evaluation_484__Climate___Resi.pdf,UNDP|Ministry of Environment|Local NGO,en,44,2020,Africa,SDG9|SDG14|SDG2,UNDP ERC,Environment,Evaluation 484: Climate & Resilience Project - Year 2020
