"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AK1","AL1","AM1","AN1","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","AX4","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72503014732","2023-10-01T03:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","320,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0178,1","+0144,1","10213,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+02250,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,02250,1,99,9,99,9",,,,,,,,,,,,,"99999,9,10200,1","8,1,002,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472503 32866 63207 10178 20144 30200 40213 58002 90251 555 90103=",
"72503014732","2023-10-01T03:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","320,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0172,5","+0144,5","10211,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+07620,5,99,9",,,"2,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,07620,1,99,9,99,9",,,,,,,,,,,,,"10213,5,10202,5",,,,,,,,,,,,,,,,,,"MET09809/30/23 22:51:03 METAR KLGA 010351Z 32009KT 10SM SCT250 17/14 A3016 RMK AO2 SLP211 T01720144 (CL)","D01      0ADE726"
"72503014732","2023-10-01T04:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0172,5","+0144,5","10214,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+07620,5,99,9",,,"2,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,07620,1,99,9,99,9","240,M,+0189,1","240,N,+0139,1",,,,,,,,,,,"10217,5,10206,5",,,,,,,,,,,,,,,,,,"MET10809/30/23 23:51:03 METAR KLGA 010451Z VRB04KT 10SM SCT250 17/14 A3017 RMK AO2 SLP214 T01720144 401890139 (CL)","D01      0ADE726"
"72503014732","2023-10-01T04:59:00","6","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","SOD  ","KLGA ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0023,9,5",,,,,,,,,,,,,,,,,,"0000,9,5,999999,9,9",,,,"024,0000,9,5","AU,16,RA  ,5","AU,13,BR  ,5",,,,,,,,,,,,"01,5,24,5",,,,,,,,,,,,,,"240,M,+0189,5","240,N,+0139,5",,,,,,,,,"024,W,+0150,D,4","024,D,+0133,D,4",,,"10196,4,10210,4","10198,4,10190,4",,,,,,,,,"1,24,00894,330,9999,5","2,24,00715,360,9999,5","3,24,00380,999,9999,5","024,X,090,D,4","024,N,075,D,4","024,M,083,D,4","SOD75624 HR PRECIPITATION (IN): 0.09 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 57AVERAGE STATION PRESSURE:30.115 MINIMUM SEA LEVEL PRESSURE:30.09 TIME OF OCCURRENCE:0219 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):330 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.5 24 HR AVG TEMP (F): 62DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):66  LATEST NIGHT MIN TEMP(1900-0800 LST):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 T    T    0.00 T    0.06 0.01 0.01 0.01 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72503014732","2023-10-01T04:59:00","6","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","SOM  ","KLGA ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,"03241,9,A","01237,9,2829,9999,9999,U","13,5,10,5,07,5,04,5","005,0094,9,290744,5","010,0135,9,290747,5","015,0193,9,290744,5","020,0254,9,290744,5","030,0315,9,290751,5","045,0348,9,290802,5","060,0376,9,290820,5","080,0417,9,290837,5","100,0465,9,290900,5","120,0498,9,290904,5","150,0521,9,290909,5","180,0544,9,290909,5",,"0000,9,999999,I",,"0000,9,9999,9999,9999,I","720,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"720,N,+1839,5","720,M,+2494,5","720,A,+2167,5","N,9,+0116,279999,5","M,9,+0355,079999,5","720,H,0029,5","720,C,0217,5","00,U,05,U,00,U,00,U",,,,,,,"10163,U,10173,U","10284,221009,5,10054,181610,5",,,,,,,,,,,,,"SOM874PCP MTOT:12.76 DEPNRM:+8.88 PCP GT 24HRS:4.87 DATE(S):28-29 DAYS W/PCP >=.01:13 DAYS W/PCP >=.10:10 DAYS W/ PCP >=.50:7 DAYS W/PCP >=1.00:4 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.37  29/0744 MIN:10 0.53  29/0747 MIN:15 0.76  29/0744 MIN:20 1.00  29/0744 MIN:30 1.24  29/0751 MIN:45 1.37  29/0802 MIN:60 1.48  29/0820 MIN:80 1.64  29/0837 MIN:100 1.83  29/0900 MIN:120 1.96  29/0904 MIN:150 2.05  29/0909 MIN:180 2.14  29/0909 SN GT DP ON GRND:0 SN GT IN 24HRS:0.0 SN MTOT:0.0 AVG DLY MIN:65.1  AVG DLY MAX:76.9  AVG MLY TMP:71.0  DEP NORM:0.2   MIN TMP:53 DATE(S):27 MAX TMP:96  DATE(S):07 DAYS MAX <=32:0 DAYS MAX >=90:5  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:30.015 LWST SLP:29.69 DATE/TIME:181610 HGST SLP:30.37 DATE/TIME:221009 HDD MTH TOT:29 DEP NORM:-2553 SEASON(JUL 1-JUN 30):29 DEP NORM:-25536 CDD MTH TOT:217 DEP NORM:-2553 SEASON(JAN 1-DEC 31):1332 DEP NORM:-25536","R01 12.767ABP070R02  4.877ADP081"
"72503014732","2023-10-01T05:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","350,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0172,5","+0144,5","10213,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+07620,5,99,9",,,"2,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,07620,1,99,9,99,9","060,M,+0183,1","060,N,+0172,1",,,,,,,,,,,"10213,5,10202,5","6,9,001,9,+999,9",,,,,,,,,,,,,,,,,"MET11610/01/23 00:51:02 METAR KLGA 010551Z 35005KT 10SM SCT250 17/14 A3016 RMK AO2 SLP213 T01720144 10183 20172 56001 (CL)","D01      0ADE726"
"72503014732","2023-10-01T06:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","350,1,N,0026,1","22000,1,9,N","016000,1,9,9","+0172,1","+0144,1","10213,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0183,1","240,N,+0139,1",,,,,,,,,,,"99999,9,10200,1","6,1,001,1,+999,9",,,,,,,,,,,,,,,,,"SYN08072503 32966 43505 10172 20144 30200 40213 56001 90551 333 10183 20139 555 90106=",
"72503014732","2023-10-01T06:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","340,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0172,5","+0150,5","10209,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10199,5",,,,,,,,,,,,,,,,,,"MET09510/01/23 01:51:02 METAR KLGA 010651Z 34006KT 10SM CLR 17/15 A3015 RMK AO2 SLP209 T01720150 (CL)",
"72503014732","2023-10-01T07:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","340,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0167,5","+0144,5","10208,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10199,5",,,,,,,,,,,,,,,,,,"MET09510/01/23 02:51:02 METAR KLGA 010751Z 34006KT 10SM CLR 17/14 A3015 RMK AO2 SLP208 T01670144 (CL)",
"72503014732","2023-10-01T08:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","010,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0167,5","+0144,5","10208,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10199,5","6,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET10110/01/23 03:51:02 METAR KLGA 010851Z 01004KT 10SM CLR 17/14 A3015 RMK AO2 SLP208 T01670144 56004 (CL)",
"72503014732","2023-10-01T09:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","010,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0167,1","+0144,1","10208,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99999,9,10196,1","6,1,004,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472503 32966 00104 10167 20144 30196 40208 56004 90851 555 90109=",
"72503014732","2023-10-01T09:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","360,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0167,5","+0139,5","10213,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10213,5,10202,5",,,,,,,,,,,,,,,,,,"MET09510/01/23 04:51:02 METAR KLGA 010951Z 36004KT 10SM CLR 17/14 A3016 RMK AO2 SLP213 T01670139 (CL)",
"72503014732","2023-10-01T10:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","050,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0161,5","+0139,5","10221,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,,,"10224,5,10213,5",,,,,,,,,,,,,,,,,,"MET09910/01/23 05:51:02 METAR KLGA 011051Z 05003KT 10SM SCT100 16/14 A3019 RMK AO2 SLP221 T01610139 (ATK)","D01      0ADE726"
"72503014732","2023-10-01T11:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","350,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0167,5","+0133,5","10226,5","01,0000,9,5","24,0023,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9","04,5,+03048,5,99,9",,"1,99,1,+00366,5,9","2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00366,1,99,9,99,9","060,M,+0172,1","060,N,+0161,1",,,,,,,,,,,"10227,5,10216,5","1,9,017,9,+999,9",,,,,,,,,,,,,,,,,"MET12910/01/23 06:51:02 METAR KLGA 011151Z 35005KT 8SM FEW012 SCT100 17/13 A3020 RMK AO2 SLP226 70009 T01670133 10172 20161 51017 (ATK)","D01      0ADE726"
"72503014732","2023-10-01T12:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","350,1,N,0026,1","22000,1,9,N","012000,1,9,9","+0167,1","+0133,1","10226,1","24,0023,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00450,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00450,1,99,9,99,9","240,M,+0189,1","240,N,+0161,1",,,,,,,,,,,"99999,9,10213,1","1,1,017,1,+999,9",,,,,,,,,,,,,,,,,"SYN08672503 32462 43505 10167 20133 30213 40226 51017 91151 333 10189 20161 70023 555 90112=",
"72503014732","2023-10-01T12:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","360,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0178,5","+0133,5","10227,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00549,5,99,9","04,5,+03048,5,99,9",,"1,99,1,+00549,5,9","2,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00549,1,99,9,99,9",,,,,,,,,,,,,"10227,5,10216,5",,,,,,,,,,,,,,,,,,"MET10610/01/23 07:51:02 METAR KLGA 011251Z 36007KT 10SM FEW018 SCT100 18/13 A3020 RMK AO2 SLP227 T01780133 (ATK)","D01      0ADE726"
"72503014732","2023-10-01T13:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","360,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0189,5","+0133,5","10227,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,,,"10227,5,10216,5",,,,,,,,,,,,,,,,,,"MET10910/01/23 08:51:02 METAR KLGA 011351Z 36010KT 10SM SCT100 19/13 A3020 RMK AO2 SLP227 FU SCT100 T01890133 (ATK)","D01      0ADE726"
"72503014732","2023-10-01T14:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","350,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0206,5","+0139,5","10226,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,,,"10227,5,10216,5","0,9,000,9,+999,9",,,,,,,,,,,,,,,,,"MET11510/01/23 09:51:02 METAR KLGA 011451Z 35008KT 10SM SCT100 21/14 A3020 RMK AO2 SLP226 FU SCT100 T02060139 50000 (ATK)","D01      0ADE726"
"72503014732","2023-10-01T15:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","350,1,N,0041,1","22000,1,9,N","016000,1,9,9","+0210,1","+0140,1","10226,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"99999,9,10213,1","9,9,000,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472503 32966 43508 10210 20140 30213 40226 50000 91451 555 90115=",
"72503014732","2023-10-01T15:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","350,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0217,5","+0139,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,,,"10224,5,10213,5",,,,,,,,,,,,,,,,,,"MET10910/01/23 10:51:02 METAR KLGA 011551Z 35012KT 10SM SCT100 22/14 A3019 RMK AO2 SLP223 FU SCT100 T02170139 (ATK)","D01      0ADE726"
"72503014732","2023-10-01T16:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","320,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0228,5","+0133,5","10218,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+03048,5,99,9",,,"2,99,1,+03048,5,9",,,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,,,"10217,5,10206,5",,,,,,,,,,,,,,,,,,"MET10910/01/23 11:51:02 METAR KLGA 011651Z 32006KT 10SM SCT100 23/13 A3017 RMK AO2 SLP218 FU SCT100 T02280133 (ATK)","D01      0ADE726"
"72503014732","2023-10-01T17:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","340,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0239,5","+0139,5","10209,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03048,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+03048,5,9","2,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9","060,M,+0239,1","060,N,+0167,1",,,,,,,,,,,"10210,5,10199,5","8,9,017,9,+999,9",,,,,,,,,,,,,,,,,"MET13410/01/23 12:51:02 METAR KLGA 011751Z 34009KT 10SM FEW100 SCT250 24/14 A3015 RMK AO2 SLP209 FU FEW100 T02390139 10239 20167 58017 (ATK)","D01      0ADE726"
"72503014732","2023-10-01T18:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","340,1,N,0046,1","22000,1,9,N","016000,1,9,9","+0240,1","+0140,1","10209,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0239,1","120,N,+0167,1",,,,,,,,,,,"99999,9,10196,1","8,1,017,1,+999,9",,,,,,,,,,,,,,,,,"SYN08072503 32966 43409 10240 20140 30196 40209 58017 91751 333 10239 20167 555 90118=",
"72503014732","2023-10-01T18:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","360,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0244,5","+0139,5","10204,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03048,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+03048,5,9","2,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,,,"10203,5,10192,5",,,,,,,,,,,,,,,,,,"MET11510/01/23 13:51:02 METAR KLGA 011851Z 36008KT 10SM FEW100 SCT250 24/14 A3013 RMK AO2 SLP204 FU FEW100 T02440139 (DA)","D01      0ADE726"
"72503014732","2023-10-01T19:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","340,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0244,5","+0128,5","10201,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03048,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+03048,5,9","2,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,,,"10200,5,10189,5",,,,,,,,,,,,,,,,,,"MET10510/01/23 14:51:02 METAR KLGA 011951Z 34010KT 10SM FEW100 SCT250 24/13 A3012 RMK AO2 SLP201 T02440128 (DA)","D01      0ADE726"
"72503014732","2023-10-01T20:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","360,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0250,5","+0139,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,07620,1,99,9,99,9",,,,,,,,,,,,,"10200,5,10189,5","6,9,010,9,+999,9",,,,,,,,,"0077,5",,,,,,,,"MET10710/01/23 15:51:02 METAR KLGA 012051Z 36009G15KT 10SM FEW250 25/14 A3012 RMK AO2 SLP199 T02500139 56010 (DA)","D01      0ADE726"
"72503014732","2023-10-01T21:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","360,1,N,0046,1","22000,1,9,N","016000,1,9,9","+0250,1","+0139,1","10199,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"99999,9,10186,1","6,1,010,1,+999,9",,,,,,,,,,"4,99,0077,1,999",,,,,,,"SYN07472503 32966 23609 10250 20139 30186 40199 56010 92051 333 91015 555 90121=",
"72503014732","2023-10-01T21:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","010,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0239,5","+0144,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,07620,1,99,9,99,9",,,,,,,,,,,,,"10200,5,10189,5",,,,,,,,,,,,,,,,,,"MET09810/01/23 16:51:02 METAR KLGA 012151Z 01007KT 10SM FEW250 24/14 A3012 RMK AO2 SLP200 T02390144 (DA)","D01      0ADE726"
"72503014732","2023-10-01T22:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","340,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0233,5","+0139,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,07620,1,99,9,99,9",,,,,,,,,,,,,"10203,5,10192,5",,,,,,,,,,,,,,,,,,"MET09810/01/23 17:51:02 METAR KLGA 012251Z 34005KT 10SM FEW250 23/14 A3013 RMK AO2 SLP203 T02330139 (DA)","D01      0ADE726"
"72503014732","2023-10-01T23:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","010,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0222,5","+0139,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,07620,1,99,9,99,9","060,M,+0250,1","060,N,+0222,1",,,,,,,,,,,"10207,5,10196,5","3,9,005,9,+999,9",,,,,,,,,,,,,,,,,"MET11610/01/23 18:51:02 METAR KLGA 012351Z 01004KT 10SM FEW250 22/14 A3014 RMK AO2 SLP205 T02220139 10250 20222 53005 (DA)","D01      0ADE726"
"72503014732","2023-10-02T00:00:00","4","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-12","99999","V020","010,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0222,1","+0139,1","10205,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0250,1","120,N,+0161,1",,,,,,,,,,,"99999,9,10193,1","3,1,005,1,+999,9",,,,,,,,,,,,,,,,,"SYN08072503 32966 20104 10222 20139 30193 40205 53005 92351 333 10250 20161 555 90200=",
"72503014732","2023-10-02T00:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","020,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0222,5","+0139,5","10206,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,07620,1,99,9,99,9",,,,,,,,,,,,,"10207,5,10196,5",,,,,,,,,,,,,,,,,,"MET09310/01/23 19:51:01 METAR KLGA 020051Z 02005KT 10SM FEW250 22/14 A3014 RMK AO2 SLP206 T02220139","D01      0ADE726"
"72503014732","2023-10-02T01:51:00","7","40.77945","-73.88027","3.0","LAGUARDIA AIRPORT, NY US","FM-15","KLGA ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0217,5","+0139,5","10207,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,07620,1,99,9,99,9",,,,,,,,,,,,,"10207,5,10196,5",,,,,,,,,,,,,,,,,,"MET09310/01/23 20:51:01 METAR KLGA 020151Z 00000KT 10SM FEW250 22/14 A3014 RMK AO2 SLP207 T02170139","D01      0ADE726"
